id,listing_url,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,review_scores_value
1387221525950114914,https://www.airbnb.com/rooms/1387221525950114914,Recreio dos Bandeirantes,-23.0272199,-43.4741285,Entire home/apt,4,1.0,1.0,2.0,135.0,5.0,5.0
641276156830344902,https://www.airbnb.com/rooms/641276156830344902,Jardim Botânico,-22.964188,-43.2210287,Private room,2,1.0,1.0,1.0,96.0,4.86,4.84
1336447708138014386,https://www.airbnb.com/rooms/1336447708138014386,Barra da Tijuca,-23.012228886132405,-43.39665674826655,Entire home/apt,3,1.0,1.0,1.0,476.0,,
41612220,https://www.airbnb.com/rooms/41612220,Copacabana,-22.96551,-43.17952,Entire home/apt,4,2.0,2.0,3.0,475.0,4.5,4.0
14026779,https://www.airbnb.com/rooms/14026779,Barra da Tijuca,-22.99635,-43.39614,Entire home/apt,4,1.5,1.0,4.0,825.0,,
37567270,https://www.airbnb.com/rooms/37567270,Leblon,-22.98463,-43.22772,Entire home/apt,6,2.0,2.0,4.0,146.0,4.72,4.76
787084473686547111,https://www.airbnb.com/rooms/787084473686547111,Copacabana,-22.96499879599568,-43.17546185106039,Entire home/apt,5,1.0,1.0,2.0,321.0,4.92,4.85
1234000146714927135,https://www.airbnb.com/rooms/1234000146714927135,Ipanema,-22.9858602,-43.1980171,Entire home/apt,2,1.0,1.0,1.0,577.0,4.82,4.64
8779679,https://www.airbnb.com/rooms/8779679,Botafogo,-22.95108,-43.18612,Private room,2,1.0,1.0,1.0,250.0,4.93,4.8
1179692888202969921,https://www.airbnb.com/rooms/1179692888202969921,Ipanema,-22.9843,-43.20544,Entire home/apt,2,1.0,1.0,1.0,312.0,5.0,4.82
13635640,https://www.airbnb.com/rooms/13635640,Botafogo,-22.95636,-43.181,Entire home/apt,6,3.0,3.0,4.0,444.0,4.8,4.76
779606595280742665,https://www.airbnb.com/rooms/779606595280742665,Copacabana,-22.97635,-43.19039,Entire home/apt,4,1.0,1.0,4.0,612.0,,
820308815245418514,https://www.airbnb.com/rooms/820308815245418514,Copacabana,-22.98253,-43.19463,Entire home/apt,4,1.0,1.0,2.0,383.0,4.82,4.84
47799098,https://www.airbnb.com/rooms/47799098,Humaitá,-22.9551,-43.19943,Entire home/apt,4,2.0,2.0,2.0,442.0,4.95,4.9
1355202490765888222,https://www.airbnb.com/rooms/1355202490765888222,Barra da Tijuca,-23.009978514226823,-43.42891533862305,Private room,2,1.0,1.0,1.0,106.0,5.0,5.0
1346434005375398582,https://www.airbnb.com/rooms/1346434005375398582,Copacabana,-22.9754335,-43.1928027,Entire home/apt,4,1.0,0.0,1.0,204.0,4.83,4.67
41664208,https://www.airbnb.com/rooms/41664208,Botafogo,-22.95195,-43.19063,Private room,2,3.0,1.0,1.0,1080.0,4.6,4.6
1345797789362282503,https://www.airbnb.com/rooms/1345797789362282503,Copacabana,-22.96784186592124,-43.18057185940619,Entire home/apt,4,1.0,1.0,1.0,200.0,5.0,4.86
947971732389659004,https://www.airbnb.com/rooms/947971732389659004,Copacabana,-22.98150601156163,-43.19537926465273,Entire home/apt,2,1.0,1.0,4.0,154.0,4.78,4.78
745843703655261640,https://www.airbnb.com/rooms/745843703655261640,Leblon,-22.9851101,-43.22683989999999,Entire home/apt,2,1.0,1.0,1.0,591.0,4.81,4.86
1125380048112650140,https://www.airbnb.com/rooms/1125380048112650140,Copacabana,-22.964895577429218,-43.178868100836034,Entire home/apt,5,1.0,2.0,3.0,400.0,5.0,5.0
32721546,https://www.airbnb.com/rooms/32721546,Copacabana,-22.96646,-43.17819,Private room,1,2.0,1.0,1.0,139.0,4.74,4.84
1277833845094034056,https://www.airbnb.com/rooms/1277833845094034056,Camorim,-22.9746124121429,-43.41574212253524,Entire home/apt,2,1.0,1.0,1.0,850.0,4.8,4.8
680404426865999077,https://www.airbnb.com/rooms/680404426865999077,Vaz Lobo,-22.86066,-43.32954,Entire home/apt,16,0.5,1.0,3.0,260.0,4.76,4.67
13473971,https://www.airbnb.com/rooms/13473971,Recreio dos Bandeirantes,-23.02303,-43.46325,Entire home/apt,6,2.5,2.0,2.0,800.0,,
783187055788266484,https://www.airbnb.com/rooms/783187055788266484,Copacabana,-22.96657257843752,-43.18765050793457,Entire home/apt,4,1.0,1.0,1.0,185.0,4.73,4.68
1003339795986235143,https://www.airbnb.com/rooms/1003339795986235143,Freguesia (Jacarepaguá),-22.93630188572616,-43.351167176409085,Private room,1,1.5,1.0,1.0,72.0,4.92,4.92
2254642,https://www.airbnb.com/rooms/2254642,Leblon,-22.98331,-43.21913,Entire home/apt,4,1.0,1.0,3.0,329.0,4.78,4.68
1394525715127033183,https://www.airbnb.com/rooms/1394525715127033183,Catete,-22.9315639,-43.1779324,Entire home/apt,2,1.0,1.0,1.0,244.0,4.89,4.78
1409950208070485486,https://www.airbnb.com/rooms/1409950208070485486,Copacabana,-22.9749,-43.18869,Entire home/apt,4,1.0,1.0,1.0,318.0,5.0,5.0
18305065,https://www.airbnb.com/rooms/18305065,Barra da Tijuca,-23.01121,-43.33007,Private room,1,2.0,1.0,1.0,124.0,5.0,5.0
1208041228453426386,https://www.airbnb.com/rooms/1208041228453426386,Copacabana,-22.96827990433982,-43.19081242883605,Private room,2,1.0,1.0,1.0,251.0,5.0,4.33
1005925424130341593,https://www.airbnb.com/rooms/1005925424130341593,Copacabana,-22.97768875339437,-43.19144350674591,Entire home/apt,4,2.0,2.0,2.0,441.0,4.63,4.58
37118555,https://www.airbnb.com/rooms/37118555,Barra da Tijuca,-23.01228,-43.43782,Entire home/apt,3,1.0,1.0,2.0,1017.0,,
798045509980358129,https://www.airbnb.com/rooms/798045509980358129,Ipanema,-22.9856,-43.1942,Entire home/apt,2,1.0,1.0,1.0,613.0,5.0,4.93
1012962557193072429,https://www.airbnb.com/rooms/1012962557193072429,Recreio dos Bandeirantes,-23.02133183040988,-43.51047071242819,Entire home/apt,6,2.0,2.0,4.0,399.0,5.0,5.0
5124202,https://www.airbnb.com/rooms/5124202,Copacabana,-22.96287,-43.17689,Private room,2,1.5,1.0,1.0,99.0,4.06,3.81
1108946846303631725,https://www.airbnb.com/rooms/1108946846303631725,Centro,-22.910177353712605,-43.178800847727565,Entire home/apt,4,1.0,1.0,0.0,108.0,4.91,4.91
2469301,https://www.airbnb.com/rooms/2469301,Copacabana,-22.97347,-43.19422,Entire home/apt,4,2.0,2.0,2.0,980.0,4.67,5.0
11738471,https://www.airbnb.com/rooms/11738471,Jardim Guanabara,-22.81243,-43.20795,Private room,2,0.0,1.0,2.0,256.0,4.57,4.71
1064132891094039097,https://www.airbnb.com/rooms/1064132891094039097,Copacabana,-22.98245268522664,-43.19478213787079,Private room,2,1.0,1.0,0.0,412.0,4.0,3.0
44507351,https://www.airbnb.com/rooms/44507351,Centro,-22.91521,-43.18773,Entire home/apt,2,1.0,0.0,3.0,209.0,4.64,4.64
1033589114007976750,https://www.airbnb.com/rooms/1033589114007976750,Botafogo,-22.944388719705703,-43.181660173369934,Entire home/apt,2,1.0,1.0,1.0,620.0,4.91,4.83
1052295532443029391,https://www.airbnb.com/rooms/1052295532443029391,Copacabana,-22.96959108440188,-43.18444775864965,Entire home/apt,5,2.0,3.0,4.0,320.0,4.83,4.87
676749699748273909,https://www.airbnb.com/rooms/676749699748273909,Copacabana,-22.98382562738573,-43.19178857784527,Entire home/apt,4,1.0,1.0,1.0,198.0,4.33,4.33
1054455647591343905,https://www.airbnb.com/rooms/1054455647591343905,Urca,-22.950111,-43.1671021,Entire home/apt,2,1.0,1.0,1.0,370.0,5.0,4.5
1302331840171678631,https://www.airbnb.com/rooms/1302331840171678631,Centro,-22.89965,-43.17908,Entire home/apt,3,1.0,1.0,2.0,252.0,5.0,5.0
1289753330641238845,https://www.airbnb.com/rooms/1289753330641238845,Lagoa,-22.9723184,-43.2080635,Private room,1,1.0,1.0,1.0,212.0,5.0,5.0
1365364492649454898,https://www.airbnb.com/rooms/1365364492649454898,Santa Teresa,-22.9215351,-43.1804237,Entire home/apt,3,1.0,1.0,1.0,660.0,5.0,5.0
1365526291528067876,https://www.airbnb.com/rooms/1365526291528067876,Leme,-22.963844241515933,-43.17069824784994,Entire home/apt,5,1.0,2.0,3.0,365.0,5.0,5.0
684733693129474931,https://www.airbnb.com/rooms/684733693129474931,Barra da Tijuca,-23.0052,-43.33995,Entire home/apt,2,1.0,1.0,1.0,194.0,4.95,4.91
999135744807050931,https://www.airbnb.com/rooms/999135744807050931,Méier,-22.900971868580505,-43.27570136636496,Shared room,6,2.0,1.0,6.0,58.0,5.0,5.0
2702892,https://www.airbnb.com/rooms/2702892,Leme,-22.96041,-43.17108,Entire home/apt,2,1.0,1.0,2.0,300.0,4.91,4.64
1399375041393615918,https://www.airbnb.com/rooms/1399375041393615918,Ipanema,-22.98526536267738,-43.20561471565227,Entire home/apt,6,2.0,3.0,5.0,612.0,5.0,5.0
973348439074776477,https://www.airbnb.com/rooms/973348439074776477,Barra da Tijuca,-23.0116097,-43.3131425,Private room,2,1.0,1.0,1.0,855.0,5.0,5.0
755823195669062672,https://www.airbnb.com/rooms/755823195669062672,Pedra de Guaratiba,-23.00146,-43.63924,Shared room,4,1.0,1.0,4.0,55.0,5.0,5.0
1313068442221162286,https://www.airbnb.com/rooms/1313068442221162286,Copacabana,-22.977318109410792,-43.19212923041776,Private room,1,1.0,1.0,1.0,121.0,5.0,4.88
1082788760423755242,https://www.airbnb.com/rooms/1082788760423755242,Centro,-22.9109156,-43.1938471,Entire home/apt,3,1.0,1.0,1.0,159.0,5.0,5.0
1946471,https://www.airbnb.com/rooms/1946471,Recreio dos Bandeirantes,-23.02158,-43.4584,Private room,2,3.5,6.0,4.0,600.0,5.0,5.0
1050637226370788860,https://www.airbnb.com/rooms/1050637226370788860,Leblon,-22.98199017958759,-43.21987840508884,Entire home/apt,4,1.0,1.0,1.0,248.0,4.71,4.76
1377180550038644301,https://www.airbnb.com/rooms/1377180550038644301,Glória,-22.924778,-43.1730418,Entire home/apt,4,1.0,1.0,2.0,212.0,5.0,4.8
4111508,https://www.airbnb.com/rooms/4111508,Copacabana,-22.96882,-43.18073,Entire home/apt,6,2.0,3.0,3.0,672.0,4.72,4.69
49019470,https://www.airbnb.com/rooms/49019470,Ipanema,-22.98204,-43.20054,Entire home/apt,6,1.5,2.0,3.0,328.0,4.9,4.85
1282026345713549125,https://www.airbnb.com/rooms/1282026345713549125,Recreio dos Bandeirantes,-23.00522,-43.48416,Entire home/apt,4,3.0,3.0,2.0,760.0,,
1421847567109042481,https://www.airbnb.com/rooms/1421847567109042481,Copacabana,-22.96304214322484,-43.17884658100931,Private room,4,1.0,1.0,1.0,230.0,4.0,3.0
13052555,https://www.airbnb.com/rooms/13052555,Centro,-22.90457,-43.18093,Entire home/apt,4,1.0,1.0,2.0,190.0,4.76,4.72
1294747888264537461,https://www.airbnb.com/rooms/1294747888264537461,Centro,-22.90672194113384,-43.17748130667968,Entire home/apt,3,1.0,1.0,1.0,288.0,,
1017430494518940335,https://www.airbnb.com/rooms/1017430494518940335,Vargem Pequena,-22.97468,-43.45683,Private room,4,2.0,1.0,1.0,322.0,,
1393564075359431329,https://www.airbnb.com/rooms/1393564075359431329,São Conrado,-22.9980396,-43.2568208,Entire home/apt,4,1.0,1.0,2.0,765.0,,
50490454,https://www.airbnb.com/rooms/50490454,Recreio dos Bandeirantes,-23.02262,-43.48597,Private room,5,1.0,1.0,2.0,108.0,4.96,4.97
1100226106375867902,https://www.airbnb.com/rooms/1100226106375867902,Santa Teresa,-22.91571,-43.18565,Entire home/apt,4,1.0,1.0,2.0,133.0,4.92,4.92
983291273790474343,https://www.airbnb.com/rooms/983291273790474343,Centro,-22.9095659,-43.1776722,Entire home/apt,3,1.0,1.0,1.0,164.0,5.0,4.94
11540213,https://www.airbnb.com/rooms/11540213,Jacarepaguá,-22.96616,-43.40643,Shared room,5,1.0,1.0,5.0,120.0,5.0,4.83
38601190,https://www.airbnb.com/rooms/38601190,Honório Gurgel,-22.84897397292927,-43.35754887197192,Entire home/apt,5,1.0,2.0,3.0,157.0,4.75,4.7
13668071,https://www.airbnb.com/rooms/13668071,Freguesia (Jacarepaguá),-22.93736,-43.34868,Entire home/apt,4,2.0,2.0,3.0,587.0,4.28,4.22
9077795,https://www.airbnb.com/rooms/9077795,Copacabana,-22.96717,-43.17918,Entire home/apt,4,2.0,1.0,2.0,394.0,4.94,4.92
826044199020035748,https://www.airbnb.com/rooms/826044199020035748,Vargem Pequena,-22.98949373171047,-43.47620218992233,Entire home/apt,4,1.0,2.0,3.0,800.0,5.0,4.0
53093635,https://www.airbnb.com/rooms/53093635,Botafogo,-22.945637,-43.183147,Entire home/apt,4,1.0,1.0,2.0,198.0,4.76,4.88
870998227967237120,https://www.airbnb.com/rooms/870998227967237120,Barra da Tijuca,-23.01039587954681,-43.34451123578876,Entire home/apt,4,2.0,1.0,1.0,650.0,5.0,5.0
950000260994010327,https://www.airbnb.com/rooms/950000260994010327,Ipanema,-22.9843718,-43.1943843,Entire home/apt,4,1.0,1.0,1.0,213.0,4.5,4.5
689721346383175224,https://www.airbnb.com/rooms/689721346383175224,Barra da Tijuca,-23.010153,-43.3336847,Entire home/apt,4,2.5,2.0,2.0,1045.0,4.98,4.98
50632952,https://www.airbnb.com/rooms/50632952,Barra da Tijuca,-22.98783,-43.35357,Entire home/apt,4,2.0,2.0,2.0,372.0,4.72,4.72
1361067303595810036,https://www.airbnb.com/rooms/1361067303595810036,Copacabana,-22.981909,-43.1904347,Entire home/apt,4,1.0,2.0,3.0,250.0,,
1381275579024109570,https://www.airbnb.com/rooms/1381275579024109570,Copacabana,-22.9643502,-43.19151,Entire home/apt,4,1.0,1.0,2.0,415.0,5.0,5.0
16601832,https://www.airbnb.com/rooms/16601832,Copacabana,-22.97372,-43.18877,Entire home/apt,8,3.0,4.0,10.0,586.0,4.64,4.45
937840570054205640,https://www.airbnb.com/rooms/937840570054205640,Botafogo,-22.94586833900909,-43.18275610489349,Entire home/apt,4,1.0,1.0,2.0,196.0,4.91,4.91
54181905,https://www.airbnb.com/rooms/54181905,Paquetá,-22.76695,-43.10763,Entire home/apt,2,1.0,1.0,1.0,280.0,,
53463128,https://www.airbnb.com/rooms/53463128,Saúde,-22.89758,-43.18147,Entire home/apt,14,2.0,4.0,11.0,364.0,4.86,4.69
934186345199932980,https://www.airbnb.com/rooms/934186345199932980,Copacabana,-22.97107,-43.19012,Private room,2,4.0,1.0,1.0,253.0,4.78,4.83
818295091810656021,https://www.airbnb.com/rooms/818295091810656021,Copacabana,-22.97587681084489,-43.18804993677064,Entire home/apt,5,2.0,3.0,3.0,708.0,4.72,4.69
938468331480354010,https://www.airbnb.com/rooms/938468331480354010,Copacabana,-22.98381,-43.19215,Entire home/apt,4,2.0,2.0,2.0,1053.0,5.0,5.0
1033965255425273997,https://www.airbnb.com/rooms/1033965255425273997,Jacarepaguá,-22.9729931,-43.4113884,Entire home/apt,4,1.0,2.0,3.0,240.0,5.0,5.0
1010904019017704044,https://www.airbnb.com/rooms/1010904019017704044,Gávea,-22.9762793,-43.2285607,Entire home/apt,3,2.0,1.0,2.0,343.0,4.88,4.79
25658243,https://www.airbnb.com/rooms/25658243,Santa Teresa,-22.92037,-43.18709,Private room,2,1.5,1.0,1.0,162.0,4.61,4.65
1258854480645325554,https://www.airbnb.com/rooms/1258854480645325554,Copacabana,-22.9746,-43.18883,Entire home/apt,5,2.0,3.0,1.0,682.0,5.0,5.0
1362745153411566215,https://www.airbnb.com/rooms/1362745153411566215,Ipanema,-22.9832298,-43.19993900000001,Private room,2,1.0,1.0,1.0,265.0,4.0,4.0
1046467946515118151,https://www.airbnb.com/rooms/1046467946515118151,Ipanema,-22.9856164,-43.1937124,Entire home/apt,3,1.0,1.0,1.0,448.0,4.83,4.8
11186512,https://www.airbnb.com/rooms/11186512,Jacarepaguá,-22.969,-43.39817,Entire home/apt,4,1.0,2.0,2.0,800.0,,
572255409727122857,https://www.airbnb.com/rooms/572255409727122857,Copacabana,-22.9715,-43.19118,Entire home/apt,6,2.5,3.0,4.0,603.0,4.88,5.0
1015924502514099709,https://www.airbnb.com/rooms/1015924502514099709,Tijuca,-22.93154851195745,-43.24158903211355,Private room,3,1.0,1.0,1.0,168.0,5.0,5.0
1021929223758159055,https://www.airbnb.com/rooms/1021929223758159055,Barra de Guaratiba,-23.0556405,-43.5582036,Private room,2,1.0,1.0,1.0,200.0,5.0,4.89
1005071476075680062,https://www.airbnb.com/rooms/1005071476075680062,Encantado,-22.89650489195001,-43.30164540845948,Private room,2,1.0,1.0,1.0,350.0,4.83,4.5
1445302507033303648,https://www.airbnb.com/rooms/1445302507033303648,Copacabana,-22.96842,-43.1853,Private room,2,1.0,1.0,1.0,232.0,5.0,5.0
1113848658752693092,https://www.airbnb.com/rooms/1113848658752693092,Barra da Tijuca,-23.0093514,-43.3448529,Entire home/apt,7,2.0,3.0,3.0,800.0,4.89,4.89
1364269511769554981,https://www.airbnb.com/rooms/1364269511769554981,Copacabana,-22.976425519951988,-43.19132125082761,Entire home/apt,2,1.0,1.0,1.0,166.0,4.2,3.6
18180498,https://www.airbnb.com/rooms/18180498,Jardim Botânico,-22.96467,-43.22282,Entire home/apt,6,3.0,3.0,5.0,940.0,5.0,5.0
5704321,https://www.airbnb.com/rooms/5704321,Copacabana,-22.96675,-43.18185,Entire home/apt,2,2.0,2.0,4.0,315.0,4.91,4.91
692074326367951268,https://www.airbnb.com/rooms/692074326367951268,Joá,-23.010458,-43.292859,Entire home/apt,6,3.0,3.0,3.0,675.0,4.93,4.85
1061702974927640244,https://www.airbnb.com/rooms/1061702974927640244,Ipanema,-22.9856734,-43.2111637,Entire home/apt,6,2.0,2.0,2.0,479.0,4.95,4.87
47758151,https://www.airbnb.com/rooms/47758151,Joá,-23.0029038,-43.2773936,Entire home/apt,2,1.0,1.0,1.0,244.0,4.98,4.93
24929426,https://www.airbnb.com/rooms/24929426,Barra da Tijuca,-23.00915,-43.35684,Entire home/apt,4,2.0,2.0,3.0,470.0,4.95,4.91
581109241951075817,https://www.airbnb.com/rooms/581109241951075817,Ipanema,-22.981611,-43.199696,Private room,2,1.0,1.0,1.0,129.0,4.85,4.8
1372701309541447794,https://www.airbnb.com/rooms/1372701309541447794,Camorim,-22.98165,-43.42287,Entire home/apt,2,1.0,1.0,1.0,183.0,5.0,5.0
52576289,https://www.airbnb.com/rooms/52576289,Jacarepaguá,-22.967617816528435,-43.39736636728048,Entire home/apt,6,1.0,2.0,3.0,384.0,4.52,4.45
1401371247842479913,https://www.airbnb.com/rooms/1401371247842479913,Leblon,-22.98319074112973,-43.21846565276325,Entire home/apt,4,1.5,2.0,2.0,601.0,,
994174149705154853,https://www.airbnb.com/rooms/994174149705154853,Barra da Tijuca,-23.00364,-43.33999,Entire home/apt,2,1.0,1.0,2.0,500.0,4.0,4.0
53824249,https://www.airbnb.com/rooms/53824249,Barra da Tijuca,-23.00567,-43.43091,Entire home/apt,2,1.0,1.0,1.0,453.0,,
1257323266008839570,https://www.airbnb.com/rooms/1257323266008839570,Centro,-22.90817,-43.17669,Entire home/apt,4,1.0,1.0,2.0,225.0,5.0,4.77
1347817959781990240,https://www.airbnb.com/rooms/1347817959781990240,Barra da Tijuca,-23.01074,-43.33266,Entire home/apt,3,1.0,1.0,3.0,832.0,,
1066838593509064783,https://www.airbnb.com/rooms/1066838593509064783,Jacarepaguá,-22.96869,-43.39578,Entire home/apt,2,1.0,1.0,2.0,189.0,5.0,4.8
12132802,https://www.airbnb.com/rooms/12132802,Recreio dos Bandeirantes,-23.00342,-43.43492,Entire home/apt,8,2.0,2.0,4.0,702.0,,
1040614095120773119,https://www.airbnb.com/rooms/1040614095120773119,Copacabana,-22.9786988,-43.1918886,Entire home/apt,4,1.0,1.0,2.0,162.0,5.0,5.0
1325602320802939320,https://www.airbnb.com/rooms/1325602320802939320,Jacarepaguá,-22.96911,-43.36471,Entire home/apt,4,2.0,2.0,2.0,358.0,5.0,4.5
1000021346041295404,https://www.airbnb.com/rooms/1000021346041295404,Leme,-22.96308,-43.17042,Entire home/apt,4,2.0,2.0,2.0,522.0,4.77,4.66
46051712,https://www.airbnb.com/rooms/46051712,Barra da Tijuca,-23.00945,-43.36868,Entire home/apt,8,2.0,3.0,4.0,753.0,4.92,4.75
1412293766517061825,https://www.airbnb.com/rooms/1412293766517061825,Jacarepaguá,-22.96454,-43.41057,Entire home/apt,10,1.0,2.0,1.0,82.0,,
54007126,https://www.airbnb.com/rooms/54007126,Barra da Tijuca,-23.00998220243413,-43.32709633923122,Entire home/apt,5,1.0,3.0,6.0,476.0,4.88,4.88
556622023916097055,https://www.airbnb.com/rooms/556622023916097055,Copacabana,-22.97715,-43.19254,Entire home/apt,3,1.5,1.0,4.0,350.0,4.71,4.38
826030498553100526,https://www.airbnb.com/rooms/826030498553100526,Barra da Tijuca,-23.0098207,-43.3579383,Entire home/apt,4,2.0,2.0,2.0,629.0,4.89,4.79
1286203515537741086,https://www.airbnb.com/rooms/1286203515537741086,Centro,-22.90215,-43.18207,Private room,2,1.0,1.0,1.0,140.0,4.65,4.55
1120617010192629175,https://www.airbnb.com/rooms/1120617010192629175,Vidigal,-22.99657,-43.23621,Entire home/apt,2,1.0,1.0,1.0,322.0,4.87,4.81
787748200342624585,https://www.airbnb.com/rooms/787748200342624585,Barra da Tijuca,-23.0110091,-43.3663543,Entire home/apt,9,2.5,4.0,4.0,1000.0,4.68,4.48
42135690,https://www.airbnb.com/rooms/42135690,Vila da Penha,-22.84568,-43.30678,Private room,4,1.5,1.0,4.0,297.0,5.0,5.0
826276448206558259,https://www.airbnb.com/rooms/826276448206558259,Botafogo,-22.954679457613416,-43.18175646845419,Private room,3,1.0,1.0,2.0,122.0,4.9,4.8
1441638240633176583,https://www.airbnb.com/rooms/1441638240633176583,Jacarepaguá,-22.9727628,-43.4101687,Entire home/apt,2,1.0,1.0,2.0,223.0,5.0,5.0
1317421554520030534,https://www.airbnb.com/rooms/1317421554520030534,Paquetá,-22.75085824313578,-43.105771463257646,Entire home/apt,2,1.0,1.0,1.0,144.0,5.0,5.0
13417533,https://www.airbnb.com/rooms/13417533,Barra da Tijuca,-23.0035,-43.37039,Entire home/apt,6,3.0,4.0,4.0,990.0,5.0,5.0
1291632401151081272,https://www.airbnb.com/rooms/1291632401151081272,Copacabana,-22.9675107,-43.1866849,Entire home/apt,4,1.5,1.0,2.0,264.0,5.0,5.0
9664779,https://www.airbnb.com/rooms/9664779,Copacabana,-22.97343,-43.19042,Entire home/apt,4,1.5,2.0,3.0,1000.0,5.0,5.0
51985305,https://www.airbnb.com/rooms/51985305,Copacabana,-22.98572,-43.1911,Entire home/apt,3,1.0,1.0,3.0,254.0,5.0,5.0
1400013892790269109,https://www.airbnb.com/rooms/1400013892790269109,Recreio dos Bandeirantes,-23.02693535204889,-43.48131073295568,Private room,3,2.0,1.0,3.0,240.0,,
1121816575502782051,https://www.airbnb.com/rooms/1121816575502782051,Recreio dos Bandeirantes,-23.0276232565516,-43.48005082458258,Entire home/apt,4,1.0,1.0,1.0,200.0,,
1332812045599473404,https://www.airbnb.com/rooms/1332812045599473404,Copacabana,-22.97999,-43.19085,Entire home/apt,2,1.0,1.0,3.0,299.0,5.0,4.89
1958020,https://www.airbnb.com/rooms/1958020,Copacabana,-22.98329,-43.19143,Private room,2,1.0,1.0,2.0,550.0,5.0,5.0
23369629,https://www.airbnb.com/rooms/23369629,Camorim,-22.97634,-43.41553,Private room,2,1.0,1.0,2.0,308.0,4.93,4.65
1359718032760632112,https://www.airbnb.com/rooms/1359718032760632112,Copacabana,-22.9840261,-43.1939087,Entire home/apt,2,1.0,1.0,1.0,232.0,5.0,4.7
1310894123874770462,https://www.airbnb.com/rooms/1310894123874770462,Copacabana,-22.974290774839005,-43.18914702500864,Entire home/apt,6,3.5,3.0,4.0,640.0,4.68,4.74
1251594385394408630,https://www.airbnb.com/rooms/1251594385394408630,Centro,-22.89911,-43.17884,Entire home/apt,3,1.0,1.0,2.0,123.0,4.77,4.82
1245001937070113306,https://www.airbnb.com/rooms/1245001937070113306,Copacabana,-22.97673,-43.19131,Entire home/apt,4,1.0,1.0,2.0,284.0,4.88,4.85
